pto_no,pto_name,permit_id,is_intercity,route_text
NTSA/RSN-0069,city star shuttle limited,ADR-K9BFLJ6,False,"umoja, jkia,sgr terminus nairobi, kencom, knh, kawangware, kikuyu, ambassadour, bus station"
NTSA/RSN-0069,city star shuttle limited,ADR-7WRSVBZ,False,"kiserian, ngong, yaya, icea, ambassadour, railways, bus station, south b, jkia"
NTSA/RSN-0069,city star shuttle limited,ADR-BQ9S5AZ,False,"kiserian, jkia,ngong, yaya, icea, ambassadour, railways, bus station, south b"
NTSA/RSN-0069,city star shuttle limited,ADR-REOSR9R,False,"kikuyu, kawangware, yaya, argwings kodhek, yaya, ambassadour, jkia, utawala"
NTSA/RSN-0069,city star shuttle limited,ADR-MDMSQLO,False,"kikuyu, kawangware, ngong road, yaya, icea, ambassadour, bus station, jogoo road, kangudo road, ruai, joska, malaa"
NTSA/RSN-0069,city star shuttle limited,ADR-YM3S6M9,False,"bus station, tom mboya, juja road, jogoo road, buruburu, outering road, umoja, kangundo road, kantafu market"
NTSA/RSN-0069,city star shuttle limited,ADR-8LMSELZ,False,"kikuyu, joska,waiyaki way, ambassadeur, tom mboya, bus station, jogoo road, umoja, jkia, utawala, kangundo road"
NTSA/RSN-0069,city star shuttle limited,ADR-ZZJSQ65,False,"kikuyu, kawangware, ngong road, yaya, icea, ambassadour, bus station, jogoo road, kangudo road, ruai, joska, maraa"
NTSA/RSN-0069,city star shuttle limited,ADR-LZRSW8V,True,"kikuyu, kajiado,kawangware, ngong road, yaya, knh , ambassadour, bus station, jogoo road, jkia, utawala, mombasa road, athi river, kitengela"
NTSA/RSN-0069,city star shuttle limited,ADR-O68I25W,False,"juja, malaa,ruiru,thika rd,tom mboya,bus station,buruburu,ruai,kangundo rd, joska"
NTSA/RSN-0069,city star shuttle limited,ADR-6DBS8MM,False,"kikuyu, waiyaki way, ambassadour, jkia, utawala"
NTSA/RSN-0069,city star shuttle limited,ADR-WZ9SVBB,False,"south b, uhuru,ambassadour,bus station,thika rd, kenyatta university"
NTSA/RSN-0069,city star shuttle limited,ADR-537H2VZ,False,"kikuyu, utawala,kawangware, yaya, argwings kodhek, yaya, ambassadour, jkia"
NTSA/RSN-0070,CITY TRAM SHUTTLE LIMITED,ADR-2DVS5R9,False,"bus station, tom mboya, juja road, jogoo road, buruburu, outering road, umoja, kangundo road, kantafu market"
NTSA/RSN-0070,CITY TRAM SHUTTLE LIMITED,ADR-K9BFV62,False,"bus station, tala market,tom mboya, jogoo road, buruburu, outering road, umoja, innercore, kangundo road"
NTSA/RSN-0070,CITY TRAM SHUTTLE LIMITED,ADR-7WRSZ93,False,"bus station, jogoo road, buruburu, outering road, kangundo road, kantafu market"
NTSA/RSN-0070,CITY TRAM SHUTTLE LIMITED,ADR-BQ9S3QE,False,"bus station, kantafu market,tom mboya, jogoo road, buruburu, outering road, umoja, innercore, kangundo road"
NTSA/RSN-0070,CITY TRAM SHUTTLE LIMITED,ADR-REOSLZ9,False,"bus station, kantafu market,jogoo road, buruburu, outering road, umoja, kangundo road"
NTSA/RSN-0070,CITY TRAM SHUTTLE LIMITED,ADR-MDMSAA9,False,"bus station, tom mboya, jogoo road, buruburu, umoja, outering road, kangundo road, tala market"
NTSA/RSN-0070,CITY TRAM SHUTTLE LIMITED,ADR-YM3SEEZ,False,"bus station, tom mboya, jogoo road, buruburu, outering road, umoja, kangundo road, tala"
NTSA/RSN-0070,CITY TRAM SHUTTLE LIMITED,ADR-8LMSVVQ,False,"bus station, tom mboya, jogoo road, buruburu, outering road, umoja, kangundo road, kantafu market"
NTSA/RSN-0079,COMPLIANT MOA,NTR-00495,False,"kiserian, ngong,karen,yaya,ambassdour,jogoo road, civil servant"
NTSA/RSN-0079,COMPLIANT MOA,NTR-00354,False,"mfangano, jogoo road,buruburu,civil servant,garage, eastleigh"
NTSA/RSN-0079,COMPLIANT MOA,NTR-00355,False,"luthuli, general waruinge,garage,eastleigh, kimathi"
NTSA/RSN-0079,COMPLIANT MOA,ADR-Q5LCMYK,False,"mfangano, jogoo road,buruburu,civil servant,garage, eastleigh"
NTSA/RSN-0079,COMPLIANT MOA,ADR-EPJSRA9,False,"ngong, yaya, kawangware, ambasdours, jogoo road, buruburu, civil servant"
NTSA/RSN-0079,COMPLIANT MOA,ADR-2DVSDZ7,False,"luthuli, kimathi,general waruinge,garage, eastleigh"
NTSA/RSN-0079,COMPLIANT MOA,ADR-K9BFZEP,False,"ngong, karen, yaya, ambassadours, jogoo road, buruburu, civil servant"
NTSA/RSN-0079,COMPLIANT MOA,ADR-7WRSO7D,False,"ngong, civil servant,karen, yaya, ambassadours, jogoo road, buruburu"
NTSA/RSN-0079,COMPLIANT MOA,ADR-BQ9SM7W,False,"mfangano, eastleigh,jogoo road,buruburu,civil servant, garage"
NTSA/RSN-0079,COMPLIANT MOA,ADR-REOSY8J,False,"ngong, karen, yaya, kileleshwa, westlands, ambassador"
NTSA/RSN-0079,COMPLIANT MOA,ADR-MDMSEK6,False,"kiserian, civil servant,ngong,karen,yaya,ambassdour, jogoo road"
NTSA/RSN-0079,COMPLIANT MOA,ADR-YM3SJV8,False,"mfangano, civil servant,jogoo road, buruburu"
NTSA/RSN-0081,COSY TRAVEL LIMITED,NTR-0078,False,"odeon, westlands, kangemi"
NTSA/RSN-0081,COSY TRAVEL LIMITED,ADR-3ZQSAW5,False,"odeon, westlandsuthiru, kinoo"
NTSA/RSN-0081,COSY TRAVEL LIMITED,ADR-JY7S3P6,False,"odeon, westlands, kangemi, uthiru, kinoo"
NTSA/RSN-0081,COSY TRAVEL LIMITED,ADR-POKSOJD,False,"odeon, westlandsuthiru, kinoo"
NTSA/RSN-0081,COSY TRAVEL LIMITED,ADR-VYASL7Q,False,"odeon, kinoo, westlandsuthiru"
NTSA/RSN-0081,COSY TRAVEL LIMITED,ADR-Q5LC6JA,False,"odeon, kangemi, westlands"
NTSA/RSN-0082,COUNTY LINK SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD,NTR-00202011241151430,True,"Bus Station, Hazina Kangundo rd Ruai Kamulu Utawala Mombasa rd Mlolongo, Katani"
NTSA/RSN-0082,COUNTY LINK SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD,NTR-00202211011653270,True,"Bus Station, Jogoo Rd Industrial Area Buruburu Hazina Donholm Manyanja Rd Outering Rd Kangundo Rd Eastern Bypass Ruai Kamulu Utawala Mombasa Rd Mlolongo via Syokimau, Katani"
NTSA/RSN-0082,COUNTY LINK SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD,ADR-JY7S3W6,False,"Bus Station, Kangundo rd Ruai Kamulu Utawala, Katani"
NTSA/RSN-0082,COUNTY LINK SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD,ADR-POKSOVD,False,"Bus Station, Kangundo rd Ruai Kamulu Utawala, Katani"
NTSA/RSN-0082,COUNTY LINK SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD,ADR-VYASL5Q,True,"bus station, mombasa road, hazina, citycabanas, syokimau, katani, mlolongo"
NTSA/RSN-0082,COUNTY LINK SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD,ADR-Q5LC67A,True,"bus station, mombasa road, bunyala road, likoni road, balozi, diamond park"
NTSA/RSN-0082,COUNTY LINK SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD,ADR-EPJSYOD,True,"bus station, diamond park,mombasa road, bunyala road, likoni road, balozi"
NTSA/RSN-0085,DABUMATO COMMUTER SERVICE SAVINGS & CREDIT CO-OPERATIVE SOCIETY LTD,NTR-0040,False,"dandora, buru buru, city stadium"
NTSA/RSN-0085,DABUMATO COMMUTER SERVICE SAVINGS & CREDIT CO-OPERATIVE SOCIETY LTD,ADR-MDMSJLB,False,"city stadium, jogoo road,buru buru, dandora"
NTSA/RSN-0085,DABUMATO COMMUTER SERVICE SAVINGS & CREDIT CO-OPERATIVE SOCIETY LTD,ADR-YM3SBMA,False,"city stadium, dandora,jogoo road, buru buru"
NTSA/RSN-0085,DABUMATO COMMUTER SERVICE SAVINGS & CREDIT CO-OPERATIVE SOCIETY LTD,ADR-8LMSYLP,False,"dandora, city stadium, buruburu"
NTSA/RSN-01723,DAKABO SACCO LIMITED,ADR-2DVS88Q,False,"dagoretti market, karen, bomas"
NTSA/RSN-01723,DAKABO SACCO LIMITED,ADR-EPJSLLM,False,"bomas, karen, kabiria, dagoretti market"
NTSA/RSN-0087,DAKIKA MATATU OWNERS SACCO,NTR-00126,False,"railways, dagoreti, kikuyu"
NTSA/RSN-0087,DAKIKA MATATU OWNERS SACCO,NTR-00104,False,"railways, kikuyu, dagoretti"
NTSA/RSN-0087,DAKIKA MATATU OWNERS SACCO,ADR-MDMSA9B,False,"railways, dagoreti, kikuyu"
NTSA/RSN-0087,DAKIKA MATATU OWNERS SACCO,ADR-YM3SEWA,False,"railways, kikuyu, dagoreti"
NTSA/RSN-0087,DAKIKA MATATU OWNERS SACCO,ADR-8LMSVRP,False,"railways, ngong road, dagoretti, kikuyu"
NTSA/RSN-0087,DAKIKA MATATU OWNERS SACCO,ADR-ZZJS236,False,"kikuyu, railways,kinoo, uthiru, westlands, ambassadours"
NTSA/RSN-0087,DAKIKA MATATU OWNERS SACCO,ADR-LZRS3A9,False,"railways, kawangware,kikuyu, dagoretti"
NTSA/RSN-0087,DAKIKA MATATU OWNERS SACCO,ADR-O68ILAA,False,"railways, uthiru,kamangu, limuru"
NTSA/RSN-0088,DANDORA USAFIRI TRAVELLERS SACCO,NTR-00357,False,"dandora, kariobangi round about,alsolps,thika road, ronald ngara"
NTSA/RSN-0088,DANDORA USAFIRI TRAVELLERS SACCO,NTR-0040,False,"dandora, buru buru, city stadium"
NTSA/RSN-0088,DANDORA USAFIRI TRAVELLERS SACCO,NTR-00337,False,"ronald ngara, juja road, dandora"
NTSA/RSN-0088,DANDORA USAFIRI TRAVELLERS SACCO,NTR-00360,False,"dandora, kariobangi, alsolps"
NTSA/RSN-0088,DANDORA USAFIRI TRAVELLERS SACCO,NTR-00356,False,"Dandora, juja rd thika rdring rd komarock rd baraka slip rd kangundo rd outering rd jogoo rd heshima rd ambira gikomba, ronald ngala"
NTSA/RSN-0088,DANDORA USAFIRI TRAVELLERS SACCO,NTR-00201901101405390,True,"gikomba, dandora baraka slip rd kangundo rd outering rd heshima rd ambira rd likoni rd enterprise rd lusaka, enterprise via mombasa rd"
NTSA/RSN-0088,DANDORA USAFIRI TRAVELLERS SACCO,ADR-A5AC77Q,False,"dandora, juja road, gikomba"
NTSA/RSN-0088,DANDORA USAFIRI TRAVELLERS SACCO,ADR-9AKFWW2,False,"dandora, thika road, ngara, ronald ngara"
NTSA/RSN-0088,DANDORA USAFIRI TRAVELLERS SACCO,ADR-DB3T33B,False,"dandora, gikomba, juja road"
NTSA/RSN-0088,DANDORA USAFIRI TRAVELLERS SACCO,ADR-3ZQSAAJ,False,"ronald ngara, dandora, juja road"
NTSA/RSN-0088,DANDORA USAFIRI TRAVELLERS SACCO,ADR-JY7S333,False,"dandora, city stadium, buru buru"
NTSA/RSN-0088,DANDORA USAFIRI TRAVELLERS SACCO,ADR-POKSOOK,False,"dandora, juja road, ronald ngala"
NTSA/RSN-0088,DANDORA USAFIRI TRAVELLERS SACCO,ADR-VYASLLZ,False,"dandora, buruburu, city stadium"
NTSA/RSN-0088,DANDORA USAFIRI TRAVELLERS SACCO,ADR-Q5LC66E,False,"city stadium, jogoo road,buru buru, dandora"
NTSA/RSN-0088,DANDORA USAFIRI TRAVELLERS SACCO,ADR-EPJSYY3,False,"dandora, city stadium, buruburu"
NTSA/RSN-0088,DANDORA USAFIRI TRAVELLERS SACCO,ADR-2DVS559,False,"dandora, ronald ngara,kariobangi round about,alsolps, thika road"
NTSA/RSN-0088,DANDORA USAFIRI TRAVELLERS SACCO,ADR-K9BFVV2,False,"muthurwa, jogoo road,maringo,jericho,bururburu, dandora"
NTSA/RSN-6534,DIGITAL LUXURY TRAVELLERS LIMITED,NTR-00201810020854450,False,"Odeon, NgaraMuseum HillKangemiUthiruKawangware, Knh via kenyatta avenue"
NTSA/RSN-6534,DIGITAL LUXURY TRAVELLERS LIMITED,NTR-00202104141031560,False,"Uthiru, muhuri rd dagoretti market kikuyu zambezi nduma buroti mutarakwa kwambira limuru rironi muguga, kinoo"
NTSA/RSN-6534,DIGITAL LUXURY TRAVELLERS LIMITED,NTR-00202104161732330,False,"Odeon, NgaraMuseum HillKangemiUthiruKawangwareKNH back to odeon via kenyatta AvenueUthirumuhuri rd dagoretti market kikuyu zambezi nduma buroti mutarakwa kwambira limuru rironi muguga, Kinoo"
NTSA/RSN-6534,DIGITAL LUXURY TRAVELLERS LIMITED,ADR-6DBSZO5,False,"ngara, museum hill,kangemi,uthiru,kawangware, knh"
NTSA/RSN-6534,DIGITAL LUXURY TRAVELLERS LIMITED,ADR-WZ9SVOQ,False,"odeon, ngara,museum hill,kangemi,uthiru,kawangware, knh"
NTSA/RSN-0092,DIX-HULT MATATU OWNER SACCO,ADR-A5AC8Z7,False,"kayole, komarocksmolemjuja road, eastleigh"
NTSA/RSN-0092,DIX-HULT MATATU OWNER SACCO,ADR-9AKFR6R,False,"kayole, eastleigh, komarocksmolemjuja road"
NTSA/RSN-0092,DIX-HULT MATATU OWNER SACCO,,False,"Eastliegh - Jogoo rd,Lunga Lunga rd,Buru buru,Umoja,Kayole Junction,Bee centre,Savannah,Cabanas,Taj Mall,Ruai,Utawala,Kangundo rd,Eastern Bypass,Alsops - Githurai and back"
NTSA/RSN-0092,DIX-HULT MATATU OWNER SACCO,,False,"Eastleigh - Juja rd,Jogoo rd,lungalunga,Buruburu,umoja,Kayole junction,Bee centre,Savannah,Kayole,Kamarock,Mowlem,Cabanas,Taj mall,Kangundo rd,Eastern bypass,Alsop - Githurai and back"
NTSA/RSN/9253,DOMANN ENTERPRISES,NTR-00201909271238580,True,"Embakasi, Mombasa rd,South b,South c,Langata rd,Westlands,,Wangari maathai rd,Thika rd,Outering rd, Embakasi"
NTSA/RSN/9253,DOMANN ENTERPRISES,ADR-2DVSDYJ,False,"WITHIN NAIROBI, WITHIN NAIROBI, WITHIN NAIROBI"
NTSA/RSN/9253,DOMANN ENTERPRISES,ADR-K9BFZK3,True,"embakasi, mombasa rd,south b,south c,langata rd,westlands,wangari maathai rd,thika rd,outering rd, embakasi"
NTSA/RSN-01859,DREPEJA ROUTE LIMITED,NTR-00202002270910280,False,"Saika, Kangundo rdDandoraOuteringBuruburuJerichoMaringoJogoo rdOtc, Temple rd"
NTSA/RSN-01859,DREPEJA ROUTE LIMITED,NTR-00109,False,"Jericho, Maringo,Jogoo road,, Temple road"
NTSA/RSN-01859,DREPEJA ROUTE LIMITED,ADR-6DBSK32,False,"kangundo rd, Saika Dandora Kariobangi Alsops Outering Rd Utawala Buruburu Jericho Maringo Bahati Jogoo Rd Likoni Rd Donholm(sinai) juja rd OTC, temple rd"
NTSA/RSN-01859,DREPEJA ROUTE LIMITED,ADR-WZ9SD87,False,"kangundo rd, Saika Dandora Kariobangi Alsops Outering Rd Utawala Buruburu Jericho Maringo Bahati Jogoo Rd Likoni Rd Donholm(sinai) juja rd OTC, temple rd"
NTSA/RSN-02051,EASTERN BYPASS SAFARIS LTD,NTR-00202108061008520,False,"ruiru, eastern bypass utawala kangundo rd githunguri ruai mihango outering rd jogoo rd, cabanas"
NTSA/RSN-0095,EASTERN BYPASS SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LIMITED,NTR-00741,True,"Bus Station, Jogoo rd Muthurwa Gikomba Kariokor Juja Rd OuteringRd Allsops Kariobangi dandora Moslem machakos mlolongo mombasa rd Cabanas EasternBypass Utawala Ruiru Roundabout kangundo rd ruai joska malaa tala Thika Makongeni kiskioni donyosabuk kilimambogo, Nyeri"
NTSA/RSN-0095,EASTERN BYPASS SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LIMITED,NTR-0019,False,"muthurwa, jogoo road,kangundo road,ruai, joska"
NTSA/RSN-0095,EASTERN BYPASS SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LIMITED,NTR-00202008120908210,True,"Cabanas, Eastern Bypass Ruai Ruiru, Nyeri"
NTSA/RSN-0095,EASTERN BYPASS SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LIMITED,NTR-00202202240934310,True,"Nyeri, Karatina Sagana Thika Nairobi Machakos Wote Kibwezi Voi, Mombasa"
NTSA/RSN-0095,EASTERN BYPASS SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LIMITED,NTR-00437,False,"bus station, jogoo road,kangundo road,ruai,joska, malaa"
NTSA/RSN-0095,EASTERN BYPASS SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LIMITED,NTR-00723,False,"bus station, jogoo rd,kangundo rd,ruai,joska, malaa"
NTSA/RSN-0095,EASTERN BYPASS SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LIMITED,ADR-BQ9S55J,False,"mlolongo, cabanas tajmall alsops ruiru, makongeni(thika)"
NTSA/RSN-0095,EASTERN BYPASS SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LIMITED,ADR-REOSRR7,True,"Bus Station, Jogoo rdMuthurwaGikombaKariokorJuja RdOuteringRdAllsopsKariobangi dandoraMoslemmlolongomombasa rdCabanasEasternBypassUtawalaRuiruRoundaboutkangundordruaijoskamalaatalaThikaMakongenikiskionidonyosabukukilimambogo, Nyeri"
NTSA/RSN-0095,EASTERN BYPASS SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LIMITED,ADR-MDMSQQ3,True,"Bus Station, Jogoo rdMuthurwaGikombaKariokorJuja RdOuteringRdAllsopsKariobangi dandoraMoslemmlolongomombasa rdCabanasEasternBypassUtawalaRuiruRoundaboutkangundordruaijoskamalaatalaThikaMakongenikiskionidonyosabukukilimambogo, Nyeri"
NTSA/RSN-0095,EASTERN BYPASS SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LIMITED,ADR-YM3S66R,False,"malaa, joska, ruai, saika, mowlem, kariobangi round about, juja road, kariokor, hakati"
NTSA/RSN-0095,EASTERN BYPASS SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LIMITED,ADR-8LMSEEM,True,"busstation, Jogoo rd,Muthurwa,Gikomba,Kariokor,Juja Rd,Outering Rd,Allsops,Kariobangi,Moslem,mlolongo,Cabanas,Eastern Bypass,Utawala,Ruiru,Roundabout,kangundo rd,ruai,joska,malaa,tala,Thika,Makongeni,kiskioni,donyosabuku,kilimambogo, Nyeri"
NTSA/RSN-0095,EASTERN BYPASS SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LIMITED,ADR-ZZJSQQV,False,"bus station, jogoo road, kangundo road, ruai, joska"
NTSA/RSN-0095,EASTERN BYPASS SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LIMITED,ADR-LZRSWWO,False,"muthurwa, joska,jogoo road,kangundo road, ruai"
NTSA/RSN-0095,EASTERN BYPASS SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LIMITED,ADR-O68I22M,False,"bus station, malaa,jogoo road,kangundo road,ruai, joska"
NTSA/RSN-0095,EASTERN BYPASS SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LIMITED,ADR-6DBS88D,False,"ruiru, eastern bypass, kangundo road, utawala, cabanas, mlolongo"
NTSA/RSN-0095,EASTERN BYPASS SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LIMITED,ADR-WZ9SLL9,False,"joska, gikomba,kamulu,ruai,dandora, kariobangi"
NTSA/RSN-0095,EASTERN BYPASS SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LIMITED,ADR-537HYYY,False,"malaa, joska, ruai, jogoo road, muthurwa, bus station"
NTSA/RSN-0095,EASTERN BYPASS SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LIMITED,ADR-A5AC22V,False,"bus station, joska,jogoo road, kangundo road, ruai"
NTSA/RSN-0095,EASTERN BYPASS SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LIMITED,,True,"Mombasa - Voi,Kibwezi,Narobi - Busia and back- Mombasa - Voi,Kibwezi,Narobi - Busia and back - Mombasa - Voi,Kibwezi,Narobi - Busia and back"
NTSA/RSN-0096,eastern bypass traverlers investment co. limited,NTR-00201911140919120,True,"Nairobi, RuaiThikaKamwangiFlyover, Nakuru"
NTSA/RSN-0096,eastern bypass traverlers investment co. limited,NTR-00201908131524330,True,"Bus Station, Gikomba Juja Rd Jogoo Rd Outering Rd Mombasa rd Kariobangi Komarock Kangundo Rd Eastern Bypass Ruiru Thika Makongeni Kangundo, Machakos"
NTSA/RSN-0096,eastern bypass traverlers investment co. limited,NTR-0023,True,"ruiru, mlolongo, machakos"
NTSA/RSN-0096,eastern bypass traverlers investment co. limited,NTR-00374,True,"thika, ruiru, ruai, kagundo, machakos"
NTSA/RSN-0096,eastern bypass traverlers investment co. limited,NTR-00375,False,"thika, ruiru, ruai, mlologo, kitegela, kajiado, namaga"
NTSA/RSN-0096,eastern bypass traverlers investment co. limited,NTR-00376,False,"kangundo, ruai, easternbypass, mlolongo, emali, loitoktok, ellasit"
NTSA/RSN-0096,eastern bypass traverlers investment co. limited,NTR-0027,False,"ruiru, ruai,joska, kangundo"
NTSA/RSN-0096,eastern bypass traverlers investment co. limited,NTR-00201908221405250,True,"thika, ruiru,ruai,nairobi,machakos,mlolongo,emali,loitoktok, elasit"
NTSA/RSN-0096,eastern bypass traverlers investment co. limited,ADR-POKSRQ8,True,"thika, ruiru, ruai, mlolongo, machakos, kangundo"
NTSA/RSN-0096,eastern bypass traverlers investment co. limited,ADR-VYAS99Y,True,"nairobi, ruai, ruiru, kagundo, machakos"
NTSA/RSN-0096,eastern bypass traverlers investment co. limited,ADR-Q5LCMMK,True,"nairobi, kariobangi, ruai, kangundo, machakos"
NTSA/RSN-0096,eastern bypass traverlers investment co. limited,ADR-EPJSRR9,False,"kagundo, joska, kamulu, ruai, dandora, kariobagi, alslops"
NTSA/RSN-0096,eastern bypass traverlers investment co. limited,ADR-2DVSDD7,False,"huruma, jonsaga, kariokor, ronald ngala"
NTSA/RSN-0096,eastern bypass traverlers investment co. limited,ADR-K9BFZZP,True,"machakos, mlolongo, outrering road, kariobangi, alslops, thika, kenol"
NTSA/RSN-0096,eastern bypass traverlers investment co. limited,ADR-7WRSOOD,False,"huruma, joskasaga, kariokor, ronald ngala"
NTSA/RSN-0096,eastern bypass traverlers investment co. limited,ADR-BQ9SMMW,True,"nairobi, machakos,ruai, ruiru, kagundo"
NTSA/RSN-0096,eastern bypass traverlers investment co. limited,ADR-REOSYYJ,True,"thika, machakos,ruiru, ruai, kagundo"
NTSA/RSN-0096,eastern bypass traverlers investment co. limited,ADR-MDMSEE6,False,"thika, kitengela,ruiru, ruai, mlolongo"
NTSA/RSN-0096,eastern bypass traverlers investment co. limited,ADR-YM3SJJ8,False,"kangundo, ruai, easternbypass, mlolongo, emali, loitoktok, ellasri"
NTSA/RSN-0096,eastern bypass traverlers investment co. limited,ADR-8LMS555,True,"nairobi, machakos,kariobagi, ruai, kagundo"
NTSA/RSN-0096,eastern bypass traverlers investment co. limited,ADR-ZZJSVV9,False,"mlolongo, outerring road, kariobagi, alsops, thika road, kenol"
NTSA/RSN-0096,eastern bypass traverlers investment co. limited,ADR-LZRS667,True,"machakos, mlolongo, outerring road, kariobagi, thika, kenol"
NTSA/RSN-0096,eastern bypass traverlers investment co. limited,ADR-O68IBBL,False,"ruiru, kangundo,ruai, joska"
NTSA/RSN-0096,eastern bypass traverlers investment co. limited,ADR-6DBSKKL,False,"thika, namaga,ruiru, ruai, mlologo, kitegela, kajiado"
NTSA/RSN-0096,eastern bypass traverlers investment co. limited,ADR-WZ9SDDL,True,"nairobi, ruiru,ruai,kangundo, machakos"
NTSA/RSN-0096,eastern bypass traverlers investment co. limited,ADR-537HQQ2,True,"nairobi, machakos, makueni, kitui, mutomo, kibwezi, ikutha, voi, mombasa"
NTSA/RSN-0096,eastern bypass traverlers investment co. limited,ADR-A5ACPPM,True,"nairobi, machakos, wote, makindu, kitui, mutomo, kibwezi, mtito andei, ikutha, voi, mombasa"
NTSA/RSN-2808,EASTERN KUBAMBA LIMITED,NTR-00202006091049440,False,"Gikomba, Jogoo rdOutering rdMowlemKangundo rdEastern bypassRuiru, Thika-Makongeni"
NTSA/RSN-2808,EASTERN KUBAMBA LIMITED,NTR-00202007021019530,True,"GIKOMBA, JOGOO RDOUTERING RDMOWLEM KANGUNDO RDEASTERN BYPASS RUIRUTHIKAMAKONGENINGOLIBA Matuu Mwingi Kitui Machakos, Kangundo"
NTSA/RSN-2808,EASTERN KUBAMBA LIMITED,NTR-001395,True,"Muthurwa, RuaiKangundo Machakos Kitui Makindu Kibwezi, Voi"
NTSA/RSN-2808,EASTERN KUBAMBA LIMITED,NTR-00202101181006500,True,"Muthurwa, Mombasa rd Athi river Machakos Kitui Mutomo Ikutha, Voi"
NTSA/RSN-2808,EASTERN KUBAMBA LIMITED,NTR-00202104141559120,False,"kajiado, isinya kiserian ongata rongai gataka langata rd mbagathi way knh railways bus station gekomba juja rd jogoo rd outereing rd kangundo rd eastern bypass ruai kangundo, Machakos"
NTSA/RSN-2808,EASTERN KUBAMBA LIMITED,NTR-00202104141601500,True,"Bus Station, gikomba jogoo rd juja rd ouering rd mombasa rd kariobangi komarock rd kangundo rd eastern by pass ruiru thika makongenikangundo machakos kitui mwingi mutomo kibwezi, Voi"
NTSA/RSN-2808,EASTERN KUBAMBA LIMITED,ADR-3ZQSOJ3,False,"GIKOMBA, JOGOO RDOUTERING RDMOWLEM KANGUNDO RDEASTERN BYPASS RUIRUTHIKAMAKONGENI, NGOLIBA"
NTSA/RSN-2808,EASTERN KUBAMBA LIMITED,ADR-JY7SEZQ,False,"Gikomba, Nyayo stadium Langata rd Ongata Rongai Kiserian, Isinya"
NTSA/RSN-2808,EASTERN KUBAMBA LIMITED,ADR-POKS7YY,True,"Machakos, Kangundo Ruai Gikomba Railways KNH Mbagathi way Langata rd Ongata Rongai Kiserian Isinya, Kajiado"
NTSA/RSN-2808,EASTERN KUBAMBA LIMITED,ADR-VYASZWL,True,"muthurwa, ruai,kangundo, machakos"
NTSA/RSN-2808,EASTERN KUBAMBA LIMITED,ADR-Q5LCB8L,True,"ruai, ruiru,allsops,kariobangi,cabanas, machakos"
NTSA/RSN-0097,EASTLANDS EAGLES LIMITED,NTR-0040,False,"dandora, buru buru, city stadium"
NTSA/RSN-0097,EASTLANDS EAGLES LIMITED,NTR-00288,False,"Muthurwa, Jogoo RoadLikoni Road Industrial area, Enterprise rd"
NTSA/RSN-0097,EASTLANDS EAGLES LIMITED,NTR-00202109101404550,False,"city stadium, jogoo rd likoni rd lungalunga kangundo rd eastern bypass outering rd donholm saika dandora kariobangi roundabout buruburu, bahati"
NTSA/RSN-0097,EASTLANDS EAGLES LIMITED,ADR-DB3T3R6,False,"city stadium, jogoo road,buru buru, dandora"
NTSA/RSN-0097,EASTLANDS EAGLES LIMITED,ADR-3ZQSADR,False,"city stadium, dandora,jogoo road, buru buru"
NTSA/RSN-0097,EASTLANDS EAGLES LIMITED,ADR-JY7S3YM,False,"dandora, buruburu, city stadium"
NTSA/RSN-0098,EASTLEIGH COMMUTER SERVICES LIMITED,NTR-0034,False,"eastleigh, juja road,luthuli, commercial"
NTSA/RSN-0098,EASTLEIGH COMMUTER SERVICES LIMITED,NTR-00201903271302260,False,"Commercial, Thika rdKosovoEastleighPnganiJuja rdOutering rdfedha donholm Kangundo rd eastern bypass githunguri baba dogo lucky summer alsops, Kamulu"
NTSA/RSN-0098,EASTLEIGH COMMUTER SERVICES LIMITED,ADR-O68ILZA,False,"commercial, thika road, kosovo, juja road, eastleigh"
