pto_no,sacco,permit_id,route_hints,is_intercity,route_text,pto_name_raw
NTSA/RSN-0069,City Star Shuttle,ADR-POKS78J,,False,"kikuyu, kawangware,yaya,arkwings kodhek,yaya,ambassadour,jkia,utawala , joska",city star shuttle limited
NTSA/RSN-0069,City Star Shuttle,ADR-VYASZ6M,,False,"kikuyu, waiyaki way, ambassadeur, tom mboya, bus station, jogoo road, umoja, jkia, utawala, kangundo road, joska",city star shuttle limited
NTSA/RSN-0069,City Star Shuttle,ADR-Q5LCBRQ,,True,"kikuyu, kawangware, ngong road, yaya, knh , ambassadour, bus station, jogoo road, jkia, utawala, mombasa road, athi river, kitengela, kajiado",city star shuttle limited
NTSA/RSN-0069,City Star Shuttle,ADR-EPJSQDR,,False,"kikuyu, waiyaki way, ambassadeur, tom mboya, bus station, jogoo road, umoja, jkia, utawala, kangundo road, joska",city star shuttle limited
NTSA/RSN-0069,City Star Shuttle,ADR-2DVS2WZ,,True,"kitengela, athi river,jkia,mombasa road, ambassador, kencom,juja,outering road, jkia, kitengela",city star shuttle limited
NTSA/RSN-0069,City Star Shuttle,ADR-K9BFLJ6,,False,"umoja, jkia,sgr terminus nairobi, kencom, knh, kawangware, kikuyu, ambassadour, bus station",city star shuttle limited
NTSA/RSN-0069,City Star Shuttle,ADR-7WRSVBZ,,False,"kiserian, ngong, yaya, icea, ambassadour, railways, bus station, south b, jkia",city star shuttle limited
NTSA/RSN-0069,City Star Shuttle,ADR-BQ9S5AZ,,False,"kiserian, jkia,ngong, yaya, icea, ambassadour, railways, bus station, south b",city star shuttle limited
NTSA/RSN-0069,City Star Shuttle,ADR-REOSR9R,,False,"kikuyu, kawangware, yaya, argwings kodhek, yaya, ambassadour, jkia, utawala",city star shuttle limited
NTSA/RSN-0069,City Star Shuttle,ADR-MDMSQLO,,False,"kikuyu, kawangware, ngong road, yaya, icea, ambassadour, bus station, jogoo road, kangudo road, ruai, joska, malaa",city star shuttle limited
NTSA/RSN-0069,City Star Shuttle,ADR-YM3S6M9,,False,"bus station, tom mboya, juja road, jogoo road, buruburu, outering road, umoja, kangundo road, kantafu market",city star shuttle limited
NTSA/RSN-0069,City Star Shuttle,ADR-8LMSELZ,,False,"kikuyu, joska,waiyaki way, ambassadeur, tom mboya, bus station, jogoo road, umoja, jkia, utawala, kangundo road",city star shuttle limited
NTSA/RSN-0069,City Star Shuttle,ADR-ZZJSQ65,,False,"kikuyu, kawangware, ngong road, yaya, icea, ambassadour, bus station, jogoo road, kangudo road, ruai, joska, maraa",city star shuttle limited
NTSA/RSN-0069,City Star Shuttle,ADR-LZRSW8V,,True,"kikuyu, kajiado,kawangware, ngong road, yaya, knh , ambassadour, bus station, jogoo road, jkia, utawala, mombasa road, athi river, kitengela",city star shuttle limited
NTSA/RSN-0069,City Star Shuttle,ADR-O68I25W,,False,"juja, malaa,ruiru,thika rd,tom mboya,bus station,buruburu,ruai,kangundo rd, joska",city star shuttle limited
NTSA/RSN-0069,City Star Shuttle,ADR-6DBS8MM,,False,"kikuyu, waiyaki way, ambassadour, jkia, utawala",city star shuttle limited
NTSA/RSN-0069,City Star Shuttle,ADR-WZ9SVBB,,False,"south b, uhuru,ambassadour,bus station,thika rd, kenyatta university",city star shuttle limited
NTSA/RSN-0069,City Star Shuttle,ADR-537H2VZ,,False,"kikuyu, utawala,kawangware, yaya, argwings kodhek, yaya, ambassadour, jkia",city star shuttle limited
NTSA/RSN-0070,City Tram Shuttle,ADR-2DVS5R9,,False,"bus station, tom mboya, juja road, jogoo road, buruburu, outering road, umoja, kangundo road, kantafu market",CITY TRAM SHUTTLE LIMITED
NTSA/RSN-0070,City Tram Shuttle,ADR-K9BFV62,,False,"bus station, tala market,tom mboya, jogoo road, buruburu, outering road, umoja, innercore, kangundo road",CITY TRAM SHUTTLE LIMITED
NTSA/RSN-0070,City Tram Shuttle,ADR-7WRSZ93,,False,"bus station, jogoo road, buruburu, outering road, kangundo road, kantafu market",CITY TRAM SHUTTLE LIMITED
NTSA/RSN-0070,City Tram Shuttle,ADR-BQ9S3QE,,False,"bus station, kantafu market,tom mboya, jogoo road, buruburu, outering road, umoja, innercore, kangundo road",CITY TRAM SHUTTLE LIMITED
NTSA/RSN-0070,City Tram Shuttle,ADR-REOSLZ9,,False,"bus station, kantafu market,jogoo road, buruburu, outering road, umoja, kangundo road",CITY TRAM SHUTTLE LIMITED
NTSA/RSN-0070,City Tram Shuttle,ADR-MDMSAA9,,False,"bus station, tom mboya, jogoo road, buruburu, umoja, outering road, kangundo road, tala market",CITY TRAM SHUTTLE LIMITED
NTSA/RSN-0070,City Tram Shuttle,ADR-YM3SEEZ,,False,"bus station, tom mboya, jogoo road, buruburu, outering road, umoja, kangundo road, tala",CITY TRAM SHUTTLE LIMITED
NTSA/RSN-0070,City Tram Shuttle,ADR-8LMSVVQ,,False,"bus station, tom mboya, jogoo road, buruburu, outering road, umoja, kangundo road, kantafu market",CITY TRAM SHUTTLE LIMITED
NTSA/RSN-0079,Compliant,NTR-00495,,False,"kiserian, ngong,karen,yaya,ambassdour,jogoo road, civil servant",COMPLIANT MOA
NTSA/RSN-0079,Compliant,NTR-00354,,False,"mfangano, jogoo road,buruburu,civil servant,garage, eastleigh",COMPLIANT MOA
NTSA/RSN-0079,Compliant,NTR-00355,,False,"luthuli, general waruinge,garage,eastleigh, kimathi",COMPLIANT MOA
NTSA/RSN-0079,Compliant,ADR-Q5LCMYK,,False,"mfangano, jogoo road,buruburu,civil servant,garage, eastleigh",COMPLIANT MOA
NTSA/RSN-0079,Compliant,ADR-EPJSRA9,,False,"ngong, yaya, kawangware, ambasdours, jogoo road, buruburu, civil servant",COMPLIANT MOA
NTSA/RSN-0079,Compliant,ADR-2DVSDZ7,,False,"luthuli, kimathi,general waruinge,garage, eastleigh",COMPLIANT MOA
NTSA/RSN-0079,Compliant,ADR-K9BFZEP,,False,"ngong, karen, yaya, ambassadours, jogoo road, buruburu, civil servant",COMPLIANT MOA
NTSA/RSN-0079,Compliant,ADR-7WRSO7D,,False,"ngong, civil servant,karen, yaya, ambassadours, jogoo road, buruburu",COMPLIANT MOA
NTSA/RSN-0079,Compliant,ADR-BQ9SM7W,,False,"mfangano, eastleigh,jogoo road,buruburu,civil servant, garage",COMPLIANT MOA
NTSA/RSN-0079,Compliant,ADR-REOSY8J,,False,"ngong, karen, yaya, kileleshwa, westlands, ambassador",COMPLIANT MOA
NTSA/RSN-0079,Compliant,ADR-MDMSEK6,,False,"kiserian, civil servant,ngong,karen,yaya,ambassdour, jogoo road",COMPLIANT MOA
NTSA/RSN-0079,Compliant,ADR-YM3SJV8,,False,"mfangano, civil servant,jogoo road, buruburu",COMPLIANT MOA
NTSA/RSN-0081,Cosy Travel,NTR-0078,,False,"odeon, westlands, kangemi",COSY TRAVEL LIMITED
NTSA/RSN-0081,Cosy Travel,ADR-3ZQSAW5,,False,"odeon, westlandsuthiru, kinoo",COSY TRAVEL LIMITED
NTSA/RSN-0081,Cosy Travel,ADR-JY7S3P6,,False,"odeon, westlands, kangemi, uthiru, kinoo",COSY TRAVEL LIMITED
NTSA/RSN-0081,Cosy Travel,ADR-POKSOJD,,False,"odeon, westlandsuthiru, kinoo",COSY TRAVEL LIMITED
NTSA/RSN-0081,Cosy Travel,ADR-VYASL7Q,,False,"odeon, kinoo, westlandsuthiru",COSY TRAVEL LIMITED
NTSA/RSN-0081,Cosy Travel,ADR-Q5LC6JA,,False,"odeon, kangemi, westlands",COSY TRAVEL LIMITED
NTSA/RSN-0082,County Link,NTR-00202011241151430,,True,"Bus Station, Hazina Kangundo rd Ruai Kamulu Utawala Mombasa rd Mlolongo, Katani",COUNTY LINK SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD
NTSA/RSN-0082,County Link,NTR-00202211011653270,,True,"Bus Station, Jogoo Rd Industrial Area Buruburu Hazina Donholm Manyanja Rd Outering Rd Kangundo Rd Eastern Bypass Ruai Kamulu Utawala Mombasa Rd Mlolongo via Syokimau, Katani",COUNTY LINK SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD
NTSA/RSN-0082,County Link,ADR-JY7S3W6,,False,"Bus Station, Kangundo rd Ruai Kamulu Utawala, Katani",COUNTY LINK SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD
NTSA/RSN-0082,County Link,ADR-POKSOVD,,False,"Bus Station, Kangundo rd Ruai Kamulu Utawala, Katani",COUNTY LINK SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD
NTSA/RSN-0082,County Link,ADR-VYASL5Q,,True,"bus station, mombasa road, hazina, citycabanas, syokimau, katani, mlolongo",COUNTY LINK SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD
NTSA/RSN-0082,County Link,ADR-Q5LC67A,,True,"bus station, mombasa road, bunyala road, likoni road, balozi, diamond park",COUNTY LINK SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD
NTSA/RSN-0082,County Link,ADR-EPJSYOD,,True,"bus station, diamond park,mombasa road, bunyala road, likoni road, balozi",COUNTY LINK SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD
NTSA/RSN-0085,Dabumato,NTR-0040,,False,"dandora, buru buru, city stadium",DABUMATO COMMUTER SERVICE SAVINGS & CREDIT CO-OPERATIVE SOCIETY LTD
NTSA/RSN-0085,Dabumato,ADR-MDMSJLB,,False,"city stadium, jogoo road,buru buru, dandora",DABUMATO COMMUTER SERVICE SAVINGS & CREDIT CO-OPERATIVE SOCIETY LTD
NTSA/RSN-0085,Dabumato,ADR-YM3SBMA,,False,"city stadium, dandora,jogoo road, buru buru",DABUMATO COMMUTER SERVICE SAVINGS & CREDIT CO-OPERATIVE SOCIETY LTD
NTSA/RSN-0085,Dabumato,ADR-8LMSYLP,,False,"dandora, city stadium, buruburu",DABUMATO COMMUTER SERVICE SAVINGS & CREDIT CO-OPERATIVE SOCIETY LTD
NTSA/RSN-01723,Dakabo,ADR-2DVS88Q,,False,"dagoretti market, karen, bomas",DAKABO SACCO LIMITED
NTSA/RSN-01723,Dakabo,ADR-EPJSLLM,,False,"bomas, karen, kabiria, dagoretti market",DAKABO SACCO LIMITED
NTSA/RSN-0087,Dakika,NTR-00126,,False,"railways, dagoreti, kikuyu",DAKIKA MATATU OWNERS SACCO
NTSA/RSN-0087,Dakika,NTR-00104,,False,"railways, kikuyu, dagoretti",DAKIKA MATATU OWNERS SACCO
NTSA/RSN-0087,Dakika,ADR-MDMSA9B,,False,"railways, dagoreti, kikuyu",DAKIKA MATATU OWNERS SACCO
NTSA/RSN-0087,Dakika,ADR-YM3SEWA,,False,"railways, kikuyu, dagoreti",DAKIKA MATATU OWNERS SACCO
NTSA/RSN-0087,Dakika,ADR-8LMSVRP,,False,"railways, ngong road, dagoretti, kikuyu",DAKIKA MATATU OWNERS SACCO
NTSA/RSN-0087,Dakika,ADR-ZZJS236,,False,"kikuyu, railways,kinoo, uthiru, westlands, ambassadours",DAKIKA MATATU OWNERS SACCO
NTSA/RSN-0087,Dakika,ADR-LZRS3A9,,False,"railways, kawangware,kikuyu, dagoretti",DAKIKA MATATU OWNERS SACCO
NTSA/RSN-0087,Dakika,ADR-O68ILAA,,False,"railways, uthiru,kamangu, limuru",DAKIKA MATATU OWNERS SACCO
NTSA/RSN-0088,Dandora Usafiri,NTR-00357,,False,"dandora, kariobangi round about,alsolps,thika road, ronald ngara",DANDORA USAFIRI TRAVELLERS SACCO
NTSA/RSN-0088,Dandora Usafiri,NTR-0040,,False,"dandora, buru buru, city stadium",DANDORA USAFIRI TRAVELLERS SACCO
NTSA/RSN-0088,Dandora Usafiri,NTR-00337,,False,"ronald ngara, juja road, dandora",DANDORA USAFIRI TRAVELLERS SACCO
NTSA/RSN-0088,Dandora Usafiri,NTR-00360,,False,"dandora, kariobangi, alsolps",DANDORA USAFIRI TRAVELLERS SACCO
NTSA/RSN-0088,Dandora Usafiri,NTR-00356,,False,"Dandora, juja rd thika rdring rd komarock rd baraka slip rd kangundo rd outering rd jogoo rd heshima rd ambira gikomba, ronald ngala",DANDORA USAFIRI TRAVELLERS SACCO
NTSA/RSN-0088,Dandora Usafiri,NTR-00201901101405390,,True,"gikomba, dandora baraka slip rd kangundo rd outering rd heshima rd ambira rd likoni rd enterprise rd lusaka, enterprise via mombasa rd",DANDORA USAFIRI TRAVELLERS SACCO
NTSA/RSN-0088,Dandora Usafiri,ADR-A5AC77Q,,False,"dandora, juja road, gikomba",DANDORA USAFIRI TRAVELLERS SACCO
NTSA/RSN-0088,Dandora Usafiri,ADR-9AKFWW2,,False,"dandora, thika road, ngara, ronald ngara",DANDORA USAFIRI TRAVELLERS SACCO
NTSA/RSN-0088,Dandora Usafiri,ADR-DB3T33B,,False,"dandora, gikomba, juja road",DANDORA USAFIRI TRAVELLERS SACCO
NTSA/RSN-0088,Dandora Usafiri,ADR-3ZQSAAJ,,False,"ronald ngara, dandora, juja road",DANDORA USAFIRI TRAVELLERS SACCO
NTSA/RSN-0088,Dandora Usafiri,ADR-JY7S333,,False,"dandora, city stadium, buru buru",DANDORA USAFIRI TRAVELLERS SACCO
NTSA/RSN-0088,Dandora Usafiri,ADR-POKSOOK,,False,"dandora, juja road, ronald ngala",DANDORA USAFIRI TRAVELLERS SACCO
NTSA/RSN-0088,Dandora Usafiri,ADR-VYASLLZ,,False,"dandora, buruburu, city stadium",DANDORA USAFIRI TRAVELLERS SACCO
NTSA/RSN-0088,Dandora Usafiri,ADR-Q5LC66E,,False,"city stadium, jogoo road,buru buru, dandora",DANDORA USAFIRI TRAVELLERS SACCO
NTSA/RSN-0088,Dandora Usafiri,ADR-EPJSYY3,,False,"dandora, city stadium, buruburu",DANDORA USAFIRI TRAVELLERS SACCO
NTSA/RSN-0088,Dandora Usafiri,ADR-2DVS559,,False,"dandora, ronald ngara,kariobangi round about,alsolps, thika road",DANDORA USAFIRI TRAVELLERS SACCO
NTSA/RSN-0088,Dandora Usafiri,ADR-K9BFVV2,,False,"muthurwa, jogoo road,maringo,jericho,bururburu, dandora",DANDORA USAFIRI TRAVELLERS SACCO
NTSA/RSN-6534,Digital Luxury,NTR-00201810020854450,,False,"Odeon, NgaraMuseum HillKangemiUthiruKawangware, Knh via kenyatta avenue",DIGITAL LUXURY TRAVELLERS LIMITED
NTSA/RSN-6534,Digital Luxury,NTR-00202104141031560,,False,"Uthiru, muhuri rd dagoretti market kikuyu zambezi nduma buroti mutarakwa kwambira limuru rironi muguga, kinoo",DIGITAL LUXURY TRAVELLERS LIMITED
NTSA/RSN-6534,Digital Luxury,NTR-00202104161732330,,False,"Odeon, NgaraMuseum HillKangemiUthiruKawangwareKNH back to odeon via kenyatta AvenueUthirumuhuri rd dagoretti market kikuyu zambezi nduma buroti mutarakwa kwambira limuru rironi muguga, Kinoo",DIGITAL LUXURY TRAVELLERS LIMITED
NTSA/RSN-6534,Digital Luxury,ADR-6DBSZO5,,False,"ngara, museum hill,kangemi,uthiru,kawangware, knh",DIGITAL LUXURY TRAVELLERS LIMITED
NTSA/RSN-6534,Digital Luxury,ADR-WZ9SVOQ,,False,"odeon, ngara,museum hill,kangemi,uthiru,kawangware, knh",DIGITAL LUXURY TRAVELLERS LIMITED
NTSA/RSN-0092,Dix-hult,ADR-A5AC8Z7,,False,"kayole, komarocksmolemjuja road, eastleigh",DIX-HULT MATATU OWNER SACCO
NTSA/RSN-0092,Dix-hult,ADR-9AKFR6R,,False,"kayole, eastleigh, komarocksmolemjuja road",DIX-HULT MATATU OWNER SACCO
NTSA/RSN-0092,Dix-hult,,,False,"Eastliegh - Jogoo rd,Lunga Lunga rd,Buru buru,Umoja,Kayole Junction,Bee centre,Savannah,Cabanas,Taj Mall,Ruai,Utawala,Kangundo rd,Eastern Bypass,Alsops - Githurai and back",DIX-HULT MATATU OWNER SACCO
NTSA/RSN-0092,Dix-hult,,,False,"Eastleigh - Juja rd,Jogoo rd,lungalunga,Buruburu,umoja,Kayole junction,Bee centre,Savannah,Kayole,Kamarock,Mowlem,Cabanas,Taj mall,Kangundo rd,Eastern bypass,Alsop - Githurai and back",DIX-HULT MATATU OWNER SACCO
NTSA/RSN/9253,Domann Enterprises,NTR-00201909271238580,,True,"Embakasi, Mombasa rd,South b,South c,Langata rd,Westlands,,Wangari maathai rd,Thika rd,Outering rd, Embakasi",DOMANN ENTERPRISES
NTSA/RSN/9253,Domann Enterprises,ADR-2DVSDYJ,,False,"WITHIN NAIROBI, WITHIN NAIROBI, WITHIN NAIROBI",DOMANN ENTERPRISES
NTSA/RSN/9253,Domann Enterprises,ADR-K9BFZK3,,True,"embakasi, mombasa rd,south b,south c,langata rd,westlands,wangari maathai rd,thika rd,outering rd, embakasi",DOMANN ENTERPRISES
NTSA/RSN-01859,Drepeja Route,NTR-00202002270910280,,False,"Saika, Kangundo rdDandoraOuteringBuruburuJerichoMaringoJogoo rdOtc, Temple rd",DREPEJA ROUTE LIMITED
NTSA/RSN-01859,Drepeja Route,NTR-00109,,False,"Jericho, Maringo,Jogoo road,, Temple road",DREPEJA ROUTE LIMITED
NTSA/RSN-01859,Drepeja Route,ADR-6DBSK32,,False,"kangundo rd, Saika Dandora Kariobangi Alsops Outering Rd Utawala Buruburu Jericho Maringo Bahati Jogoo Rd Likoni Rd Donholm(sinai) juja rd OTC, temple rd",DREPEJA ROUTE LIMITED
NTSA/RSN-01859,Drepeja Route,ADR-WZ9SD87,,False,"kangundo rd, Saika Dandora Kariobangi Alsops Outering Rd Utawala Buruburu Jericho Maringo Bahati Jogoo Rd Likoni Rd Donholm(sinai) juja rd OTC, temple rd",DREPEJA ROUTE LIMITED
NTSA/RSN-02051,Eastern Bypass Safaris,NTR-00202108061008520,,False,"ruiru, eastern bypass utawala kangundo rd githunguri ruai mihango outering rd jogoo rd, cabanas",EASTERN BYPASS SAFARIS LTD
NTSA/RSN-0095,Eastern Bypass,NTR-00741,,True,"Bus Station, Jogoo rd Muthurwa Gikomba Kariokor Juja Rd OuteringRd Allsops Kariobangi dandora Moslem machakos mlolongo mombasa rd Cabanas EasternBypass Utawala Ruiru Roundabout kangundo rd ruai joska malaa tala Thika Makongeni kiskioni donyosabuk kilimambogo, Nyeri",EASTERN BYPASS SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LIMITED
NTSA/RSN-0095,Eastern Bypass,NTR-0019,,False,"muthurwa, jogoo road,kangundo road,ruai, joska",EASTERN BYPASS SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LIMITED
NTSA/RSN-0095,Eastern Bypass,NTR-00202008120908210,,True,"Cabanas, Eastern Bypass Ruai Ruiru, Nyeri",EASTERN BYPASS SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LIMITED
NTSA/RSN-0095,Eastern Bypass,NTR-00202202240934310,,True,"Nyeri, Karatina Sagana Thika Nairobi Machakos Wote Kibwezi Voi, Mombasa",EASTERN BYPASS SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LIMITED
NTSA/RSN-0095,Eastern Bypass,NTR-00437,,False,"bus station, jogoo road,kangundo road,ruai,joska, malaa",EASTERN BYPASS SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LIMITED
NTSA/RSN-0095,Eastern Bypass,NTR-00723,,False,"bus station, jogoo rd,kangundo rd,ruai,joska, malaa",EASTERN BYPASS SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LIMITED
NTSA/RSN-0095,Eastern Bypass,ADR-BQ9S55J,,False,"mlolongo, cabanas tajmall alsops ruiru, makongeni(thika)",EASTERN BYPASS SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LIMITED
NTSA/RSN-0095,Eastern Bypass,ADR-REOSRR7,,True,"Bus Station, Jogoo rdMuthurwaGikombaKariokorJuja RdOuteringRdAllsopsKariobangi dandoraMoslemmlolongomombasa rdCabanasEasternBypassUtawalaRuiruRoundaboutkangundordruaijoskamalaatalaThikaMakongenikiskionidonyosabukukilimambogo, Nyeri",EASTERN BYPASS SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LIMITED
NTSA/RSN-0095,Eastern Bypass,ADR-MDMSQQ3,,True,"Bus Station, Jogoo rdMuthurwaGikombaKariokorJuja RdOuteringRdAllsopsKariobangi dandoraMoslemmlolongomombasa rdCabanasEasternBypassUtawalaRuiruRoundaboutkangundordruaijoskamalaatalaThikaMakongenikiskionidonyosabukukilimambogo, Nyeri",EASTERN BYPASS SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LIMITED
NTSA/RSN-0095,Eastern Bypass,ADR-YM3S66R,,False,"malaa, joska, ruai, saika, mowlem, kariobangi round about, juja road, kariokor, hakati",EASTERN BYPASS SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LIMITED
NTSA/RSN-0095,Eastern Bypass,ADR-8LMSEEM,,True,"busstation, Jogoo rd,Muthurwa,Gikomba,Kariokor,Juja Rd,Outering Rd,Allsops,Kariobangi,Moslem,mlolongo,Cabanas,Eastern Bypass,Utawala,Ruiru,Roundabout,kangundo rd,ruai,joska,malaa,tala,Thika,Makongeni,kiskioni,donyosabuku,kilimambogo, Nyeri",EASTERN BYPASS SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LIMITED
NTSA/RSN-0095,Eastern Bypass,ADR-ZZJSQQV,,False,"bus station, jogoo road, kangundo road, ruai, joska",EASTERN BYPASS SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LIMITED
NTSA/RSN-0095,Eastern Bypass,ADR-LZRSWWO,,False,"muthurwa, joska,jogoo road,kangundo road, ruai",EASTERN BYPASS SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LIMITED
NTSA/RSN-0095,Eastern Bypass,ADR-O68I22M,,False,"bus station, malaa,jogoo road,kangundo road,ruai, joska",EASTERN BYPASS SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LIMITED
NTSA/RSN-0095,Eastern Bypass,ADR-6DBS88D,,False,"ruiru, eastern bypass, kangundo road, utawala, cabanas, mlolongo",EASTERN BYPASS SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LIMITED
NTSA/RSN-0095,Eastern Bypass,ADR-WZ9SLL9,,False,"joska, gikomba,kamulu,ruai,dandora, kariobangi",EASTERN BYPASS SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LIMITED
NTSA/RSN-0095,Eastern Bypass,ADR-537HYYY,,False,"malaa, joska, ruai, jogoo road, muthurwa, bus station",EASTERN BYPASS SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LIMITED
NTSA/RSN-0095,Eastern Bypass,ADR-A5AC22V,,False,"bus station, joska,jogoo road, kangundo road, ruai",EASTERN BYPASS SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LIMITED
NTSA/RSN-0095,Eastern Bypass,,,True,"Mombasa - Voi,Kibwezi,Narobi - Busia and back- Mombasa - Voi,Kibwezi,Narobi - Busia and back - Mombasa - Voi,Kibwezi,Narobi - Busia and back",EASTERN BYPASS SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LIMITED
NTSA/RSN-0096,Eastern Bypass Traverlers Investment CO,NTR-00201911140919120,,True,"Nairobi, RuaiThikaKamwangiFlyover, Nakuru",eastern bypass traverlers investment co. limited
NTSA/RSN-0096,Eastern Bypass Traverlers Investment CO,NTR-00201908131524330,,True,"Bus Station, Gikomba Juja Rd Jogoo Rd Outering Rd Mombasa rd Kariobangi Komarock Kangundo Rd Eastern Bypass Ruiru Thika Makongeni Kangundo, Machakos",eastern bypass traverlers investment co. limited
NTSA/RSN-0096,Eastern Bypass Traverlers Investment CO,NTR-0023,,True,"ruiru, mlolongo, machakos",eastern bypass traverlers investment co. limited
NTSA/RSN-0096,Eastern Bypass Traverlers Investment CO,NTR-00374,,True,"thika, ruiru, ruai, kagundo, machakos",eastern bypass traverlers investment co. limited
NTSA/RSN-0096,Eastern Bypass Traverlers Investment CO,NTR-00375,,False,"thika, ruiru, ruai, mlologo, kitegela, kajiado, namaga",eastern bypass traverlers investment co. limited
NTSA/RSN-0096,Eastern Bypass Traverlers Investment CO,NTR-00376,,False,"kangundo, ruai, easternbypass, mlolongo, emali, loitoktok, ellasit",eastern bypass traverlers investment co. limited
NTSA/RSN-0096,Eastern Bypass Traverlers Investment CO,NTR-0027,,False,"ruiru, ruai,joska, kangundo",eastern bypass traverlers investment co. limited
NTSA/RSN-0096,Eastern Bypass Traverlers Investment CO,NTR-00201908221405250,,True,"thika, ruiru,ruai,nairobi,machakos,mlolongo,emali,loitoktok, elasit",eastern bypass traverlers investment co. limited
NTSA/RSN-0096,Eastern Bypass Traverlers Investment CO,ADR-POKSRQ8,,True,"thika, ruiru, ruai, mlolongo, machakos, kangundo",eastern bypass traverlers investment co. limited
NTSA/RSN-0096,Eastern Bypass Traverlers Investment CO,ADR-VYAS99Y,,True,"nairobi, ruai, ruiru, kagundo, machakos",eastern bypass traverlers investment co. limited
NTSA/RSN-0096,Eastern Bypass Traverlers Investment CO,ADR-Q5LCMMK,,True,"nairobi, kariobangi, ruai, kangundo, machakos",eastern bypass traverlers investment co. limited
NTSA/RSN-0096,Eastern Bypass Traverlers Investment CO,ADR-EPJSRR9,,False,"kagundo, joska, kamulu, ruai, dandora, kariobagi, alslops",eastern bypass traverlers investment co. limited
NTSA/RSN-0096,Eastern Bypass Traverlers Investment CO,ADR-2DVSDD7,,False,"huruma, jonsaga, kariokor, ronald ngala",eastern bypass traverlers investment co. limited
NTSA/RSN-0096,Eastern Bypass Traverlers Investment CO,ADR-K9BFZZP,,True,"machakos, mlolongo, outrering road, kariobangi, alslops, thika, kenol",eastern bypass traverlers investment co. limited
NTSA/RSN-0096,Eastern Bypass Traverlers Investment CO,ADR-7WRSOOD,,False,"huruma, joskasaga, kariokor, ronald ngala",eastern bypass traverlers investment co. limited
NTSA/RSN-0096,Eastern Bypass Traverlers Investment CO,ADR-BQ9SMMW,,True,"nairobi, machakos,ruai, ruiru, kagundo",eastern bypass traverlers investment co. limited
NTSA/RSN-0096,Eastern Bypass Traverlers Investment CO,ADR-REOSYYJ,,True,"thika, machakos,ruiru, ruai, kagundo",eastern bypass traverlers investment co. limited
NTSA/RSN-0096,Eastern Bypass Traverlers Investment CO,ADR-MDMSEE6,,False,"thika, kitengela,ruiru, ruai, mlolongo",eastern bypass traverlers investment co. limited
NTSA/RSN-0096,Eastern Bypass Traverlers Investment CO,ADR-YM3SJJ8,,False,"kangundo, ruai, easternbypass, mlolongo, emali, loitoktok, ellasri",eastern bypass traverlers investment co. limited
NTSA/RSN-0096,Eastern Bypass Traverlers Investment CO,ADR-8LMS555,,True,"nairobi, machakos,kariobagi, ruai, kagundo",eastern bypass traverlers investment co. limited
NTSA/RSN-0096,Eastern Bypass Traverlers Investment CO,ADR-ZZJSVV9,,False,"mlolongo, outerring road, kariobagi, alsops, thika road, kenol",eastern bypass traverlers investment co. limited
NTSA/RSN-0096,Eastern Bypass Traverlers Investment CO,ADR-LZRS667,,True,"machakos, mlolongo, outerring road, kariobagi, thika, kenol",eastern bypass traverlers investment co. limited
NTSA/RSN-0096,Eastern Bypass Traverlers Investment CO,ADR-O68IBBL,,False,"ruiru, kangundo,ruai, joska",eastern bypass traverlers investment co. limited
