route_id,direction,sequence,stage_id
20100100A11,in,10,0200KWH
20100100A11,in,11,0200GTO
20100100A11,in,12,0200RND
20100100A11,in,13,0210NTR
20100100A11,in,14,0200RDS
20100100A11,in,15,0200WJY
20100100A11,in,16,0200ROC
20100100A11,in,17,0200SHK
20100100A11,in,18,0210CID
20100100A11,in,19,0200MTE
20100100A11,in,20,0210MGC
20100100A11,in,21,0212NGB
10000107D11,out,0,0212RUS
10000107D11,out,1,0101MIM
10000107D11,out,2,0101RUD
10000107D11,out,3,0101BKH
10000107D11,out,4,0101WID
10000107D11,out,5,0101DGG
10000107D11,out,6,0101JLI
10000107D11,out,7,0101KHR
10000107D11,out,8,0101NRP
10000107D11,out,9,0101RJI
10000107D11,out,10,0111RPS
10000107D11,out,11,0213MRY
10000107D11,in,0,0213MRY
10000107D11,in,1,0110RPS
10000107D11,in,2,0100RJI
10000107D11,in,3,0100NRP
10000107D11,in,4,0100KHR
10000107D11,in,5,0100JLI
10000107D11,in,6,0100BKH
10000107D11,in,7,0100RUD
10000107D11,in,8,0212RUS
50100001121,out,0,0512BST
50100001121,out,1,0501KPU
50100001121,out,2,0501KBL
50100001121,out,3,0511IND
50100001121,out,4,0501INR
50100001121,out,5,0511MCH
50100001121,out,6,0511CNG
50100001121,out,7,0501BAN
50100001121,out,8,0501DAR
50100001121,out,9,0511MAT
50100001121,out,10,0511MAK
50100001121,out,11,0511MER
50100001121,out,12,0501MKN
50100001121,out,13,0501SGC
50100001121,out,14,0501MQE
50100001121,out,15,0501RIA
50100001121,out,16,0501SVK
50100001121,out,17,0501RTI
50100001121,out,18,0501SBD
50100001121,out,19,0501BAL
50100001121,out,20,0501BLZ
50100001121,out,21,0501PVW
50100001121,out,22,0501DPE
50100001121,in,0,0500DPE
50100001121,in,1,0500WNN
50100001121,in,2,0500BLZ
50100001121,in,3,0500JCC
50100001121,in,4,0500PLV
50100001121,in,5,0500PVE
50100001121,in,6,0500SNA
50100001121,in,7,0510MSA
50100001121,in,8,0510KPT
50100001121,in,9,0510MCU
50100001121,in,10,0510SMC
50100001121,in,11,0500VUM
50100001121,in,12,0500TAB
50100001121,in,13,0500MAR
50100001121,in,14,0510ARK
50100001121,in,15,0500KOB
50100001121,in,16,0510VCT
50100001121,in,17,0510CNG
50100001121,in,18,0500MCH
50100001121,in,19,0510NWT
50100001121,in,20,0500MAT
50100001121,in,21,0510KAB
50100001121,in,22,0510AGP
50100001121,in,23,0512BST
50901011012,out,0,0502DVK
50901011012,out,1,0501SKN
50901011012,out,2,0501KMC
50901011012,out,3,0501STS
50901011012,out,4,0501SLM
50901011012,out,5,0511MDK
50901011012,out,6,0501VNL
50901011012,out,7,0501VLG
50901011012,out,8,0511EPZ
50901011012,out,9,0511TSH
50901011012,out,10,0513KIT
50901011012,in,0,0513KIT
50901011012,in,1,0500EPZ
50901011012,in,2,0510EPZ
50901011012,in,3,0510VNL
50901011012,in,4,0500SMI
50901011012,in,5,0500STS
50901011012,in,6,0500KMC
50901011012,in,7,0501SKN
50901011012,in,8,0502DVK
50901011011,out,0,0512ESC
50901011011,out,1,0501NYY
50901011011,out,2,0511IFC
50901011011,out,3,0511CPC
50901011011,out,4,0511BLV
50901011011,out,5,0511PST
50901011011,out,6,0511PNR
50901011011,out,7,0501SDG
50901011011,out,8,0511SMR
50901011011,out,9,0501GMS
50901011011,out,10,0501IMR
50901011011,out,11,0513CAB
50901011011,out,12,0501TFS
50901011011,out,13,0501APJ
50901011011,out,14,0501NNL
50901011011,out,15,0511KAP
50901011011,out,16,0501MBT
50901011011,out,17,0501NTN
50901011011,out,18,0511NTN
50901011011,out,19,0511SYK
50901011011,out,20,0511ALP
50901011011,out,21,0501ALP
50901011011,out,22,0501SYJ
50901011011,out,23,0511MLL
50901011011,out,24,0501SYC
50901011011,out,25,0501MJN
50901011011,out,26,0501SBK
50901011011,out,27,0501TLL
50901011011,out,28,0511TLL
50901011011,out,29,0501NMJ
50901011011,out,30,0501S39
50901011011,out,31,0502DVK
50901011011,out,32,0501SKN
50901011011,out,33,0501KMC
50901011011,out,34,0501STS
50901011011,out,35,0501SLM
50901011011,out,36,0513MDK
50901011011,in,0,0500SMI
50901011011,in,1,0500STS
50901011011,in,2,0500KMC
50901011011,in,3,0510SKN
50901011011,in,4,0500DVK
50901011011,in,5,0500S39
50901011011,in,6,0500NMJ
50901011011,in,7,0500TOL
50901011011,in,8,0500SBK
50901011011,in,9,0500KNC
50901011011,in,10,0500MJN
50901011011,in,11,0500SLN
50901011011,in,12,0510SLN
50901011011,in,13,0500SYC
50901011011,in,14,0510SYC
50901011011,in,15,0500SYJ
50901011011,in,16,0500OBT
50901011011,in,17,0500SYK
50901011011,in,18,0500NTN
50901011011,in,19,0500MBT
50901011011,in,20,0500KAP
50901011011,in,21,0500SKR
50901011011,in,22,0500RLN
50901011011,in,23,0500APJ
50901011011,in,24,0500STM
50901011011,in,25,0500AAL
50901011011,in,26,0500CAB
50901011011,in,27,0510GMS
50901011011,in,28,0500SMR
50901011011,in,29,0500PNR
50901011011,in,30,0510ATL
50901011011,in,31,0500SHL
50901011011,in,32,0510BLV
50901011011,in,33,0500NYY
50901011011,in,34,0510KAB
50901011011,in,35,0510AGP
50901011011,in,36,0512ESC
10000114011,out,0,0111ARA
10000114011,out,1,0101JHS
10000114011,out,2,0101STP
10000114011,out,3,0111SPS
10000114011,out,4,0101WBR
10000114011,out,5,0101AGA
10000114011,out,6,0111OLB
10000114011,out,7,0101CPK
10000114011,out,8,0111RHK
10000114011,out,9,0111BEK
10000114011,out,10,0111TUN
10000114011,out,11,0111RHR
10000114011,out,12,0111VMA
10000114011,out,13,0111KRU
10000114011,out,14,0101REE
10000114011,out,15,0101ROR
10000114011,out,16,0101ROK
10000114011,out,17,0101SHR
10000114011,out,18,0101DPB
10000114011,out,19,0111RST
10000114011,out,20,0101RCK
10000114011,out,21,0101RDC
10000114011,out,22,0101RCC
10000114011,out,23,0101SLT
10000114011,out,24,0101PMR
10000114011,out,25,0101PMV
10000114011,out,26,0111MCM
10000114011,out,27,0101KTO
10000114011,out,28,0101GRJ
10000114011,out,29,0101RMY
10000114011,out,30,0111AMB
10000114011,out,31,0101AME
10000114011,out,32,0101CHC
10000114011,out,33,0101FRK
10000114011,out,34,0111NDS
10000114011,out,35,0101REN
10000114011,out,36,0111KAU
10000114011,out,37,0101MCY
10000114011,out,38,0111FRM
10000114011,out,39,0101RED
10000114011,out,40,0101BLU
10000114011,out,41,0111KIO
10000114011,out,42,0111BUK
10000114011,out,43,0111SPU
10000114011,out,44,0101ETA
10000114011,out,45,0101ION
10000114011,out,46,0101RIE
10000114011,out,47,0113LMD
10000114011,in,0,0113LMD
10000114011,in,1,0110SPU
10000114011,in,2,0110BUK
10000114011,in,3,0110FRM
10000114011,in,4,0100MCY
10000114011,in,5,0110KAU
10000114011,in,6,0100NDT
10000114011,in,7,0110NGP
10000114011,in,8,0110NSG
10000114011,in,9,0100NKD
10000114011,in,10,0100CTC
10000114011,in,11,0100ASD
10000114011,in,12,0110AST
10000114011,in,13,0100RYA
10000114011,in,14,0100MFB
10000114011,in,15,0110PMT
10000114011,in,16,0100JYL
10000114011,in,17,0100SLG
10000114011,in,18,0100RCN
10000114011,in,19,0100RRD
10000114011,in,20,0100CBR
10000114011,in,21,0100RBJ
10000114011,in,22,0100DPA
10000114011,in,23,0100MRC
10000114011,in,24,0100RRP
10000114011,in,25,0100RES
10000114011,in,26,0100RKH
10000114011,in,27,0110VMT
10000114011,in,28,0100RRJ
10000114011,in,29,0110UNA
10000114011,in,30,0110MTS
10000114011,in,31,0100TCP
10000114011,in,32,0110TPA
10000114011,in,33,0110AGK
10000114011,in,34,0111ARA
80000114011,out,0,0812GRT
80000114011,out,1,0811CHR
80000114011,out,2,0801CHR
80000114011,out,3,0812WST
80000114011,out,4,0801STM
80000114011,out,5,0801LIO
80000114011,out,6,0801BRK
80000114011,out,7,0801SAF
80000114011,out,8,0811AGA
80000114011,out,9,0811ABC
80000114011,out,10,0801ABE
80000114011,out,11,0801JGJ
80000114011,out,12,0811KAR
80000114011,out,13,0801NSH
80000114011,out,14,0801DEL
80000114011,out,15,0801AFL
80000114011,out,16,0811KND
80000114011,out,17,0801SDM
80000114011,out,18,0811KNM
80000114011,out,19,0801CUS
80000114011,out,20,0811SKO
80000114011,out,21,0811KBP
80000114011,out,22,0811KIN
80000114011,out,23,0811MTG
80000114011,out,24,0811RNR
80000114011,out,25,0811GIT
80000114011,out,26,0811SIG
80000114011,out,27,0811ZOP
80000114011,out,28,0811GCN
80000114011,out,29,0811MUG
80000114011,out,30,0811IKA
80000114011,out,31,0801IKA
80000114011,out,32,0811JOR
80000114011,out,33,0801CNG
80000114011,out,34,0811CNG
80000114011,out,35,0811RRN
80000114011,out,36,0801RRN
80000114011,out,37,0801KPL
80000114011,out,38,0811KDR
80000114011,out,39,0801KRH
80000114011,out,40,0801MBR
80000114011,out,41,0811MBR
80000114011,out,42,0801DOS
80000114011,out,43,0813LMT
80000114011,in,0,0813LMT
80000114011,in,1,0800KMR
80000114011,in,2,0800KMD
80000114011,in,3,0810JUN
80000114011,in,4,0810KBB
80000114011,in,5,0810ARM
80000114011,in,6,0810RIR
80000114011,in,7,0810CNG
80000114011,in,8,0810BEL
80000114011,in,9,0810IKA
80000114011,in,10,0810SIT
80000114011,in,11,0810MUG
80000114011,in,12,0810GIC
80000114011,in,13,0810KBA
80000114011,in,14,0800KBA
80000114011,in,15,0810ZAB
80000114011,in,16,0801WID
80000114011,in,17,0810SIG
80000114011,in,18,0810GCR
80000114011,in,19,0810GIT
80000114011,in,20,0800GIT
80000114011,in,21,0810KPL
80000114011,in,22,0810RUG
80000114011,in,23,0800REG
80000114011,in,24,0810MTG
80000114011,in,25,0800MTG
80000114011,in,26,0800KIN
80000114011,in,27,0810KIN
80000114011,in,28,0810EGT
80000114011,in,29,0810WJM
80000114011,in,30,0810COP
80000114011,in,31,0810UTH
80000114011,in,32,0800UTH
80000114011,in,33,0810MRG
80000114011,in,34,0810KBT
80000114011,in,35,0810NNN
80000114011,in,36,0810TNG
80000114011,in,37,0800KGT
80000114011,in,38,0800HES
80000114011,in,39,0800CCK
80000114011,in,40,0810NSH
80000114011,in,41,0810KAR
80000114011,in,42,0800KBB
80000114011,in,43,0800APD
80000114011,in,44,0800NJG
80000114011,in,45,0800WDC
80000114011,in,46,0810WPS
80000114011,in,47,0810LIO
80000114011,in,48,0810STM
80000114011,in,49,0800GPR
80000114011,in,50,0810WST
80000114011,in,51,0800EDS
80000114011,in,52,0800CHR
80000114011,in,53,0800MUS
80000114011,in,54,0812GRT
80000119A11,out,0,0812KNJ
80000119A11,out,1,0801PSC
80000119A11,out,2,0801MPS
80000119A11,out,3,0811MAY
80000119A11,out,4,0813WSA
80000119A11,out,5,0801SRT
80000119A11,out,6,0801PPI
80000119A11,out,7,0801GMN
80000119A11,out,8,0801ELW
80000119A11,out,9,0811SVI
80000119A11,out,10,0801TGR
80000119A11,out,11,0811KIM
80000119A11,out,12,0801BYS
80000119A11,out,13,0801STC
80000119A11,out,14,0811MGN
80000119A11,out,15,0811ISK
80000119A11,out,16,0801APH
80000119A11,out,17,0801GAT
80000119A11,out,18,0801KAH
80000119A11,out,19,0803GAT
80000119A11,in,0,0800GAT
80000119A11,in,1,0800KAH
80000119A11,in,2,0800APH
80000119A11,in,3,0800KIR
80000119A11,in,4,0800ISK
80000119A11,in,5,0800MAG
80000119A11,in,6,0800STC
80000119A11,in,7,0800BYS
80000119A11,in,8,0800TGR
80000119A11,in,9,0810SVI
80000119A11,in,10,0800WHS
80000119A11,in,11,0800GMG
80000119A11,in,12,0800PPN
80000119A11,in,13,0800SRT
80000119A11,in,14,0800WST
80000119A11,in,15,0800LUN
80000119A11,in,16,0800MAY
80000119A11,in,17,0800TTM
80000119A11,in,18,0800IMP
80000119A11,in,19,0800MPS
80000119A11,in,20,0800PPT
80000119A11,in,21,0800KLH
80000119A11,in,22,0800PSC
80000119A11,in,23,0810MSM
80000119A11,in,24,0800SHK
80000119A11,in,25,0800NGR
80000119A11,in,26,0812KNJ
10100011A11,out,0,0812ODE
10100011A11,out,1,0101NGR
10100011A11,out,2,0101JHS
10100011A11,out,3,0101STP
10100011A11,out,4,0111SPS
10100011A11,out,5,0101WBR
10100011A11,out,6,0101AGA
10100011A11,out,7,0111OLB
10100011A11,out,8,0101AKH
10100011A11,out,9,0111AKS
10100011A11,out,10,0101AKE
10100011A11,out,11,0101ARY
10100011A11,out,12,0111NKM
10100011A11,out,13,0101ALM
10100011A11,out,14,0101NRE
10100011A11,out,15,0103MSQ
10100011A11,in,0,0110KSL
10100011A11,in,1,0100CCD
10100011A11,in,2,0110NKT
10100011A11,in,3,0100ARG
10100011A11,in,4,0100AAE
10100011A11,in,5,0110APS
10100011A11,in,6,0110APT
10100011A11,in,7,0110TPA
10100011A11,in,8,0110AGK
10100011A11,in,9,0112ODE
80000011B11,out,0,0812KNJ
80000011B11,out,1,0801PSC
80000011B11,out,2,0801MPS
80000011B11,out,3,0811MAY
80000011B11,in,0,0813WSA
80000011B11,in,1,0800WST
80000011B11,in,2,0800LUN
80000011B11,in,3,0800MAY
80000011B11,in,4,0800TTM
80000011B11,in,5,0800IMP
80000011B11,in,6,0800MPS
80000011B11,in,7,0800PPT
80000011B11,in,8,0800KLH
80000011B11,in,9,0800PSC
80000011B11,in,10,0810MSM
80000011B11,in,11,0800SHK
80000011B11,in,12,0800NGR
80000011B11,in,13,0812KNJ
30100011C11,out,0,0212ODP
30100011C11,out,1,0211KNJ
30100011C11,out,2,0211NGR
30100011C11,out,3,0211PIO
30100011C11,out,4,0201PGF
30100011C11,out,5,0201CAL
30100011C11,out,6,0211GNK
30100011C11,out,7,0311PGP
30100011C11,out,8,0311PGG
30100011C11,out,9,0301MBP
30100011C11,out,10,0301MLG
30100011C11,out,11,0303PGT
30100011C11,in,0,0303PGT
30100011C11,in,1,0310PGP
30100011C11,in,2,0200GNK
30100011C11,in,3,0210NGR
30100011C11,in,4,0210FIG
30100011C11,in,5,0210KNJ
30100011C11,in,6,0212ODP
10300011F11,out,0,0112ODE
10300011F11,out,1,0101NGR
10300011F11,out,2,0101JHS
10300011F11,out,3,0101STP
10300011F11,out,4,0111SPS
10300011F11,out,5,0101WBR
10300011F11,out,6,0101AGA
10300011F11,out,7,0111OLB
10300011F11,out,8,0101CPK
10300011F11,out,9,0111RHK
10300011F11,out,10,0111BEK
10300011F11,out,11,0111TUN
10300011F11,out,12,0111RHR
10300011F11,out,13,0111VMA
10300011F11,out,14,0111KRU
10300011F11,out,15,0101REE
10300011F11,out,16,0101ROR
10300011F11,out,17,0101ROK
10300011F11,out,18,0101SHR
10300011F11,out,19,0101DPB
10300011F11,out,20,0113RST
10300011F11,in,0,0100RBJ
10300011F11,in,1,0100DPA
10300011F11,in,2,0100MRC
10300011F11,in,3,0100RRP
10300011F11,in,4,0100RES
10300011F11,in,5,0100RKH
10300011F11,in,6,0110VMT
10300011F11,in,7,0100RRJ
10300011F11,in,8,0110UNA
10300011F11,in,9,0110MTS
10300011F11,in,10,0100TCP
10300011F11,in,11,0110TPA
10300011F11,in,12,0110AGK
10300011F11,in,13,0112ODE
70400012611,out,0,0712NGG
70400012611,out,1,0701PTR
70400012611,out,2,0701N44
70400012611,out,3,0701KON
70400012611,out,4,0701NGR
70400012611,out,5,0701TSK
70400012611,out,6,0701MTS
70400012611,out,7,0711MTS
70400012611,out,8,0701RMN
70400012611,out,9,0701KNK
70400012611,out,10,0703KIS
70400012611,in,0,0703KIS
70400012611,in,1,0700OST
70400012611,in,2,0700RMN
70400012611,in,3,0700MTS
70400012611,in,4,0710MTS
70400012611,in,5,0700TSK
70400012611,in,6,0700KON
70400012611,in,7,0700N44
70400012611,in,8,0700NPC
70400012611,in,9,0700PTR
70400012611,in,10,0712NGG
50205012601,out,0,0513KWR
50205012601,out,1,0501WMN
50205012601,out,2,0501OLR
50205012601,out,3,0501LSR
50205012601,out,4,0501EXC
50205012601,out,5,0501ACA
50205012601,out,6,0501ADV
50205012601,out,7,0501NKO
50205012601,out,8,0501PCE
50205012601,out,9,0501RIM
50205012601,out,10,0501NLP
50205012601,out,11,0501KSG
50205012601,out,12,0501KMT
50205012601,out,13,0513TER
50205012601,in,0,0510KSM
50205012601,in,1,0500KSR
50205012601,in,2,0500TRN
50205012601,in,3,0500GCG
50205012601,in,4,0500KJI
50205012601,in,5,0500KHN
50205012601,in,6,0500HSM
50205012601,in,7,0500NYT
50205012601,in,8,0500NLP
50205012601,in,9,0500KRT
50205012601,in,10,0500MSR
50205012601,in,11,0500RMP
50205012601,in,12,0500NGA
50205012601,in,13,0500KMR
50205012601,in,14,0500KAN
50205012601,in,15,0500FLT
50205012601,in,16,0500WTH
50205012601,in,17,0500BRM
50205012601,in,18,0500ACA
50205012601,in,19,0500MGC
50205012601,in,20,0500EXC
50205012601,in,21,0500KKM
50205012601,in,22,0500BPS
50205012601,in,23,0500CLX
50205012601,in,24,0500MLN
50205012601,in,25,0500PLC
50205012601,in,26,0500OLR
50205012601,in,27,0500FTM
50205012601,in,28,0500NBW
50205012601,in,29,0513KWR
50300012C11,out,0,0512BST
50300012C11,out,1,0501NYY
50300012C11,out,2,0511IFC
50300012C11,out,3,0511CPC
50300012C11,out,4,0511BLV
50300012C11,out,5,0501MRT
50300012C11,out,6,0501OIN
50300012C11,out,7,0501NEK
50300012C11,out,8,0501RCK
50300012C11,out,9,0501KRD
50300012C11,out,10,0501AKL
50300012C11,out,11,0503CNA
50300012C11,in,0,0500MGY
50300012C11,in,1,0500KME
50300012C11,in,2,0500MGA
50300012C11,in,3,0500MOW
50300012C11,in,4,0500CIT
50300012C11,in,5,0500RRN
50300012C11,in,6,0500SAT
50300012C11,in,7,0500WAT
50300012C11,in,8,0500MIO
50300012C11,in,9,0500SFA
50300012C11,in,10,0500MSQ
50300012C11,in,11,0500PCH
50300012C11,in,12,0500MGH
50300012C11,in,13,0500KSG
50300012C11,in,14,0500SCS
50300012C11,in,15,0500KPS
50300012C11,in,16,0510KAB
50300012C11,in,17,0512BST
50301012D11,out,0,0512BST
50301012D11,out,1,0501NYY
50301012D11,out,2,0511IFC
50301012D11,out,3,0511CPC
50301012D11,out,4,0511BLV
50301012D11,out,5,0501MRT
50301012D11,out,6,0501OIN
50301012D11,out,7,0501NEK
50301012D11,out,8,0501RCR
50301012D11,out,9,0501BMH
50301012D11,out,10,0501COI
50301012D11,out,11,0501MDN
50301012D11,out,12,0501KAD
50301012D11,out,13,0501FRC
50301012D11,out,14,0501ATH
50301012D11,out,15,0501AMB
50301012D11,out,16,0503HWY
50301012D11,in,0,0500ABL
50301012D11,in,1,0500AHS
50301012D11,in,2,0500FCT
50301012D11,in,3,0500DAK
50301012D11,in,4,0500MIN
50301012D11,in,5,0500COC
50301012D11,in,6,0500GOE
50301012D11,in,7,0500AME
50301012D11,in,8,0500MPF
50301012D11,in,9,0500KLB
50301012D11,in,10,0501AKL
50301012D11,in,11,0503CNA
50301012D11,in,12,0500MGY
50301012D11,in,13,0500KME
50301012D11,in,14,0500MGA
50301012D11,in,15,0500MOW
50301012D11,in,16,0500CIT
50301012D11,in,17,0500RRN
50301012D11,in,18,0500SAT
50301012D11,in,19,0500WAT
50301012D11,in,20,0500MIO
50301012D11,in,21,0500SFA
50301012D11,in,22,0500MSQ
50301012D11,in,23,0500PCH
50301012D11,in,24,0500MGH
50301012D11,in,25,0500KSG
50301012D11,in,26,0500SCS
50301012D11,in,27,0500KPS
50301012D11,in,28,0510KAB
50301012D11,in,29,0512BSN
50700014501,out,0,0411BPS
50700014501,out,1,0411BYP
50700014501,out,2,0401ONT
50700014501,out,3,0401CNK
50700014501,out,4,0401KBE
50700014501,out,5,0401MTK
50700014501,out,6,0401KMK
50700014501,out,7,0401KRY
50700014501,out,8,0401SPE
50700014501,out,9,0211BYP
50700014501,out,10,0213MRY
50700014501,in,0,0213MRY
50700014501,in,1,0400SPE
50700014501,in,2,0400KRY
50700014501,in,3,0400KMK
50700014501,in,4,0400MTK
50700014501,in,5,0400KBE
50700014501,in,6,0400CNK
50700014501,in,7,0400ONT
50700014501,in,8,0410BYP
50700014501,in,9,0410BPS
20700145D01,out,0,0201SPH
20700145D01,out,1,0211TRT
20700145D01,out,2,0201TRT
20700145D01,out,3,0201MBC
20700145D01,out,4,0211KWD
20700145D01,out,5,0211MBL
20700145D01,out,6,0201EBR
20700145D01,out,7,0201KTJ
20700145D01,out,8,0211PRS
20700145D01,out,9,0211RUI
20700145D01,in,0,0211RUI
20700145D01,in,1,0210PRS
20700145D01,in,2,0200KTJ
20700145D01,in,3,0200EBR
20700145D01,in,4,0210MBL
20700145D01,in,5,0210KWD
20700145D01,in,6,0200TRT
20700145D01,in,7,0200MBC
20700145D01,in,8,0210TRT
20700145D01,in,9,0200SPH
50201014A11,out,0,0512BSN
50201014A11,out,1,0501KPU
50201014A11,out,2,0511NYS
50201014A11,out,3,0501WEB
50201014A11,out,4,0511NWT
50201014A11,out,5,0501DSC
50201014A11,out,6,0501KDO
50201014A11,out,7,0501KDT
50201014A11,out,8,0501MKS
50201014A11,out,9,0501NMD
50201014A11,out,10,0511SUP
50201014A11,out,11,0503STS
50201014A11,in,0,0500STR
50201014A11,in,1,0500SUP
50201014A11,in,2,0500MPS
50201014A11,in,3,0500MSC
50201014A11,in,4,0510NYS
50201014A11,in,5,0510KAB
50201014A11,in,6,0510AGP
50201014A11,in,7,0512BST
50201014B11,out,0,0512BSN
50201014B11,out,1,0501KPU
50201014B11,out,2,0511NYS
50201014B11,out,3,0501WEB
50201014B11,out,4,0511NWT
50201014B11,out,5,0501DSC
50201014B11,out,6,0501WEM
50201014B11,out,7,0501MIL
50201014B11,out,8,0501CIV
50201014B11,out,9,0501MOE
50201014B11,out,10,0501KSB
50201014B11,out,11,0501SPR
50201014B11,out,12,0501MAG
50201014B11,out,13,0503TMO
50201014B11,in,0,0510MFL
50201014B11,in,1,0510NYS
50201014B11,in,2,0510KAB
50201014B11,in,3,0510AGP
50201014B11,in,4,0512BST
30600186211,out,0,0312BSK
30600186211,out,1,0201KRK
30600186211,out,2,0311PGG
30600186211,out,3,0301MBP
30600186211,out,4,0301MLG
30600186211,out,5,0301SNT
30600186211,out,6,0301ALB
30600186211,out,7,0301MAP
30600186211,out,8,0301BHS
30600186211,out,9,0311AGP
30600186211,out,10,0311TEN
30600186211,out,11,0311THY
30600186211,out,12,0311CHF
30600186211,out,13,0301BAS
30600186211,out,14,0301FLT
30600186211,out,15,0311JSG
30600186211,out,16,0302RND
30600186211,out,17,0311SOK
30600186211,out,18,0311BAO
30600186211,out,19,0311RIS
30600186211,out,20,0311SEN
30600186211,out,21,0311TOT
30600186211,out,22,0301ACC
30600186211,out,23,0311TON
30600186211,out,24,0311JOD
30600186211,out,25,0301MSB
30600186211,out,26,0301JUN
30600186211,out,27,0311PSE
30600186211,out,28,0301ROD
30600186211,out,29,0303KND
30600186211,in,0,0303KND
30600186211,in,1,0400KON
30600186211,in,2,0403DSL
30600186211,in,3,0410KCF
30600186211,in,4,0400SBA
30600186211,in,5,0400MRA
30600186211,in,6,0400RST
30600186211,in,7,0400PMR
30600186211,in,8,0400NYD
30600186211,in,9,0400KDO
30600186211,in,10,0410KNS
30600186211,in,11,0300GHT
30600186211,in,12,0300GER
30600186211,in,13,0310GTR
30600186211,in,14,0300R0D
30600186211,in,15,0310PSE
30600186211,in,16,0401KOJ
30600186211,in,17,0310JUN
30600186211,in,18,0300OLE
30600186211,in,19,0300MSB
30600186211,in,20,0310MSB
30600186211,in,21,0310MBO
30600186211,in,22,0310OGP
30600186211,in,23,0310SKA
30600186211,in,24,0310MPP
30600186211,in,25,0310TON
30600186211,in,26,0310ACC
30600186211,in,27,0310TOT
30600186211,in,28,0310SEN
30600186211,in,29,0310RIS
30600186211,in,30,0300MUT
30600186211,in,31,0310BAO
30600186211,in,32,0300RND
30600186211,in,33,0310FLT
30600186211,in,34,0300BAS
30600186211,in,35,0310CHF
30600186211,in,36,0310TEN
30600186211,in,37,0310FRC
30600186211,in,38,0310JAY
30600186211,in,39,0310SNT
30600186211,in,40,0300MLG
30600186211,in,41,0310PGG
30600186211,in,42,0210KRK
30600186211,in,43,0312BSK
40705017A01,out,0,0403RAU
40705017A01,out,1,0401MYK
40705017A01,out,2,0401TTL
40705017A01,out,3,0401BDG
40705017A01,out,4,0401CLX
40705017A01,out,5,0401UJJ
40705017A01,out,6,0411CRN
40705017A01,out,7,0401JNT
40705017A01,out,8,0401PCK
40705017A01,out,9,0401OLJ
40705017A01,out,10,0401KCF
40705017A01,out,11,0401UM2
40705017A01,out,12,0401KSR
40705017A01,out,13,0411NSE
40705017A01,out,14,0401BEN
40705017A01,out,15,0401MSB
40705017A01,out,16,0411MAS
40705017A01,out,17,0401NYV
40705017A01,out,18,0401KDO
40705017A01,out,19,0411RCK
40705017A01,out,20,0401ROK
40705017A01,out,21,0401PCE
40705017A01,out,22,0411KNS
40705017A01,out,23,0401KNS
40705017A01,out,24,0411TSH
40705017A01,out,25,0411SP1
40705017A01,out,26,0401CLV
40705017A01,in,0,0402KY1
40705017A01,in,1,0400JNC
40705017A01,in,2,0410JNC
40705017A01,in,3,0400KPS
40705017A01,in,4,0400POS
40705017A01,in,5,0410K1M
40705017A01,in,6,0400KON
40705017A01,in,7,0403DSL
40705017A01,in,8,0410KCF
40705017A01,in,9,0400SBA
40705017A01,in,10,0400MRA
40705017A01,in,11,0400RST
40705017A01,in,12,0410RST
40705017A01,in,13,0400PMR
40705017A01,in,14,0400NYD
40705017A01,in,15,0400KOI
40705017A01,in,16,0400SWT
40705017A01,in,17,0400PST
40705017A01,in,18,0400MSB
40705017A01,in,19,0410MSB
40705017A01,in,20,0400BER
40705017A01,in,21,0410NSE
40705017A01,in,22,0400UM2
40705017A01,in,23,0400KWC
40705017A01,in,24,0410KWC
40705017A01,in,25,0400VSP
40705017A01,in,26,0400OOJ
40705017A01,in,27,0400PCK
40705017A01,in,28,0400JNT
40705017A01,in,29,0410CRN
40705017A01,in,30,0400UJJ
40705017A01,in,31,0400CTE
40705017A01,in,32,0400TTL
40705017A01,in,33,0400MYK
40705017A01,in,34,0403RAU
30600017A11,out,0,0312EST
30600017A11,out,1,0301SNT
30600017A11,out,2,0301ALB
30600017A11,out,3,0301MAP
30600017A11,out,4,0301BHS
30600017A11,out,5,0311AGP
30600017A11,out,6,0311TEN
30600017A11,out,7,0311THY
30600017A11,out,8,0311CHF
30600017A11,out,9,0301BAS
30600017A11,out,10,0301FLT
30600017A11,out,11,0311JSG
30600017A11,out,12,0302RND
30600017A11,out,13,0402RAU
30600017A11,out,14,0401MYK
30600017A11,out,15,0401TTL
30600017A11,out,16,0401BDG
30600017A11,out,17,0401CLX
30600017A11,out,18,0401UJJ
30600017A11,out,19,0411CRN
30600017A11,out,20,0401JNT
30600017A11,out,21,0401PCK
30600017A11,out,22,0401OLJ
30600017A11,out,23,0401KCF
30600017A11,out,24,0401UM2
30600017A11,out,25,0401KSR
30600017A11,out,26,0411NSE
30600017A11,out,27,0401BEN
30600017A11,out,28,0401MSB
30600017A11,out,29,0411MAS
30600017A11,out,30,0401NYV
30600017A11,out,31,0401KDO
30600017A11,out,32,0411RCK
30600017A11,out,33,0401ROK
30600017A11,out,34,0401PCE
30600017A11,out,35,0411KNS
30600017A11,out,36,0401KNS
30600017A11,out,37,0411TSH
30600017A11,out,38,0411SP1
30600017A11,out,39,0401CLV
30600017A11,out,40,0403KY1
30600017A11,in,0,0403KY1
30600017A11,in,1,0400JNC
30600017A11,in,2,0410JNC
30600017A11,in,3,0400KPS
30600017A11,in,4,0400POS
30600017A11,in,5,0410K1M
